LOGID,USERID,CREATEDATE,OPERATION,MENUID,STATUS,IP,CREATEORGID,UPDATETIME,CREATEUSERID
cbe89660e4064bebba5e7526d46a2883,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 9:44,openMenu,e48c28ec11d116ed916a7e512d2e01af,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 9:44,8c3dc772a1ad40ae966a588c56a723cb
f2f2214e3c5a48da8228c046371561ab,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 9:45,openMenu,e48c28ec11d116ed916a7e512d2e01af,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 9:45,8c3dc772a1ad40ae966a588c56a723cb
8915642b58374345895604a95663bdfd,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 9:50,openMenu,7d6ee9a4435a1d02fc6097be2c63ea72,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 9:50,41e3a1b575c20e95e0536a05a8c08226
d3d89f82344e428e9755e1e162035aa1,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 9:51,openMenu,dd3225cf454a7ac5cb3becc59196a3ef,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 9:51,41e3a1b575c20e95e0536a05a8c08226
edbb851ac4ff4050aa9e258921e05b66,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 9:52,logOut,,1,10.10.20.54,,2019/9/20 9:52,
3721a76cb3f34277a7bfafd568fee019,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 9:52,login,,1,10.10.20.54,,2019/9/20 9:52,
5764efa0a8224cfabb25da65a459d394,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 9:53,openMenu,e48c28ec11d116ed916a7e512d2e01af,1,10.10.20.58,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 9:53,8c3dc772a1ad40ae966a588c56a723cb
d0a17b5956784bc19d41c2cfbfde8269,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 9:53,openMenu,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 9:53,8c3dc772a1ad40ae966a588c56a723cb
a418b5e9c34345c28e2a99ab73affe62,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 9:58,editWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 9:58,41e3a1b575c20e95e0536a05a8c08226
702fed61dc10428490cccf567dabc757,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 9:58,login,,1,10.10.20.22,,2019/9/20 9:58,
13ad3e291c044d71885c41ceb8182b47,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 9:59,editWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 9:59,41e3a1b575c20e95e0536a05a8c08226
be95f636947f4646aa4c65dd736c8754,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 9:59,openMenu,e48c28ec11d116ed916a7e512d2e01af,1,10.10.20.22,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 9:59,8c3dc772a1ad40ae966a588c56a723cb
d51855bfd2c644da8ffb1dc7afc7e9a5,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:02,addWindow,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:02,8c3dc772a1ad40ae966a588c56a723cb
50dc63829d4f4b8881f08720c7910784,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:02,addWindow,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:02,8c3dc772a1ad40ae966a588c56a723cb
1f55a4de36ac4bbdaa49e07796ecea2c,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:04,addWindow,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:04,8c3dc772a1ad40ae966a588c56a723cb
69edf7014a824982be48faabc461ea6f,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:17,login,,1,127.0.0.1,,2019/9/17 15:17,
5d7df8818f7d4dc8b7c86129b84908be,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:32,addWindow,20eebaa0b3c79bf6cdfa3f36cfb92d70,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:32,41e3a1b575c20e95e0536a05a8c08226
ece544b00f3548b6b8eab24d4080a773,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:32,addWindow,20eebaa0b3c79bf6cdfa3f36cfb92d70,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:32,41e3a1b575c20e95e0536a05a8c08226
f3ad197979874cb0b893a147b5b8e523,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:32,addWindow,20eebaa0b3c79bf6cdfa3f36cfb92d70,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:32,41e3a1b575c20e95e0536a05a8c08226
054aa340b88440a487b52ff86361f5ac,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:39,addWindow,20eebaa0b3c79bf6cdfa3f36cfb92d70,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:39,41e3a1b575c20e95e0536a05a8c08226
891012979ca7480aa1a0c75c0527571d,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:39,addWindow,20eebaa0b3c79bf6cdfa3f36cfb92d70,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:39,41e3a1b575c20e95e0536a05a8c08226
b2bf25735a9c49e1bae8e94c0d2266c6,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:39,addWindow,20eebaa0b3c79bf6cdfa3f36cfb92d70,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:39,41e3a1b575c20e95e0536a05a8c08226
42124069464a4c10887c9feb5bc3169e,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:39,addWindow,20eebaa0b3c79bf6cdfa3f36cfb92d70,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:39,41e3a1b575c20e95e0536a05a8c08226
fa87dd0e5b35426baa6106a0aaccff2a,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:55,addWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,10.10.20.21,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:55,41e3a1b575c20e95e0536a05a8c08226
f6351152ea444335863c4e362d3a2fd5,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:55,addWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,10.10.20.21,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:55,41e3a1b575c20e95e0536a05a8c08226
616511d31da142299c0654fe522043a8,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:55,addWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,10.10.20.21,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:55,41e3a1b575c20e95e0536a05a8c08226
e73f960800d64a509410db1d5e1b6611,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:55,addWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,10.10.20.21,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:55,41e3a1b575c20e95e0536a05a8c08226
a1ef6d1f39914a51be575c0f97e815d5,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:55,addWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,10.10.20.21,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:55,41e3a1b575c20e95e0536a05a8c08226
199fc49fb43d420889eb8e303073f938,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:55,addWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,10.10.20.21,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:55,41e3a1b575c20e95e0536a05a8c08226
fccf5dab8b4542c1b5407de4bbc59217,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:55,addWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,10.10.20.21,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:55,41e3a1b575c20e95e0536a05a8c08226
5d5e3431207d439db3456981c3b2d746,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:55,addWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,10.10.20.21,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:55,41e3a1b575c20e95e0536a05a8c08226
9d18a18eaf44496486787d3d47c59fd6,8c3dc772a1ad40ae966a588c56a723cb,2019/9/17 16:44,openMenu,07f27721c1ee0d1ee699225f779ae96f,1,127.0.0.1,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/17 16:44,8c3dc772a1ad40ae966a588c56a723cb
e9e65bfaffcd43048e31349d6f4b05cd,8c3dc772a1ad40ae966a588c56a723cb,2019/9/17 16:46,addWindow,07f27721c1ee0d1ee699225f779ae96f,1,127.0.0.1,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/17 16:46,8c3dc772a1ad40ae966a588c56a723cb
b7d559ea3da740f78936ac518df25114,8c3dc772a1ad40ae966a588c56a723cb,2019/9/17 16:46,openMenu,07f27721c1ee0d1ee699225f779ae96f,1,127.0.0.1,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/17 16:46,8c3dc772a1ad40ae966a588c56a723cb
d25163ee710749f4b3ff7e67c4dfa91c,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:50,openMenu,20eebaa0b3c79bf6cdfa3f36cfb92d70,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:50,41e3a1b575c20e95e0536a05a8c08226
80e3655d1a3b4515b288f4bccbd2afc4,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 15:51,viewData,20eebaa0b3c79bf6cdfa3f36cfb92d70,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/17 15:51,41e3a1b575c20e95e0536a05a8c08226
95ad1b1a115340e997d5cbfb7a0bbd13,8c3dc772a1ad40ae966a588c56a723cb,2019/9/17 16:09,openMenu,e48c28ec11d116ed916a7e512d2e01af,1,127.0.0.1,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/17 16:09,8c3dc772a1ad40ae966a588c56a723cb
fe04cc9d383849de84ecb7284d08947b,8c3dc772a1ad40ae966a588c56a723cb,2019/9/17 16:50,openMenu,4d96fb3d8092192d19c9bc1ab7ae4747,1,127.0.0.1,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/17 16:50,8c3dc772a1ad40ae966a588c56a723cb
b9819217736c418cbc7f08bed4fc6b60,8c3dc772a1ad40ae966a588c56a723cb,2019/9/17 16:47,openMenu,d18e6bcf269bae247a64c5f7edf0fe28,1,10.10.20.21,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/17 16:47,8c3dc772a1ad40ae966a588c56a723cb
e0cdfb87a3a94664ae4ca698ed0f1e0e,8c3dc772a1ad40ae966a588c56a723cb,2019/9/17 17:11,login,,1,127.0.0.1,,2019/9/17 17:11,
3062c7f838744b3cb628cbf98c2a4048,8c3dc772a1ad40ae966a588c56a723cb,2019/9/17 17:29,openMenu,4d96fb3d8092192d19c9bc1ab7ae4747,1,127.0.0.1,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/17 17:29,8c3dc772a1ad40ae966a588c56a723cb
f5c642025a6445ca9c9f24ca6fd81b72,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:04,addWindow,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:04,8c3dc772a1ad40ae966a588c56a723cb
b434bff7f858470eab01513368e47a98,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:05,addWindow,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:05,8c3dc772a1ad40ae966a588c56a723cb
6fb4d32482b14ed4888b4e2fc36cbaca,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:05,addWindow,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:05,8c3dc772a1ad40ae966a588c56a723cb
6cba71cede764f52ab94225b6ad0592f,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:05,addWindow,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:05,8c3dc772a1ad40ae966a588c56a723cb
08328bf8eef748b89e2448bb0f25c549,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:06,addWindow,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:06,8c3dc772a1ad40ae966a588c56a723cb
fca2fc32ebc941449ec9c52e5a915d2d,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:06,addWindow,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:06,8c3dc772a1ad40ae966a588c56a723cb
bcc033f0e85b43d58b25c001e0e974e4,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:06,openMenu,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:06,8c3dc772a1ad40ae966a588c56a723cb
a371a91b4f87415a95b04587ee6d7010,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:08,editWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:08,41e3a1b575c20e95e0536a05a8c08226
2b92088e2a564e00bbb9fd55b2703e0f,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:09,addWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:09,41e3a1b575c20e95e0536a05a8c08226
d8bd00a35b2948cab389859c91a955e1,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:09,addWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:09,41e3a1b575c20e95e0536a05a8c08226
dc3ddeb8bc634bda9264f4c37568364d,8c3dc772a1ad40ae966a588c56a723cb,2019/9/17 15:40,openMenu,07f27721c1ee0d1ee699225f779ae96f,1,127.0.0.1,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/17 15:40,8c3dc772a1ad40ae966a588c56a723cb
b32234529fd648d6b3eba93b28896caa,41e3a1b575c20e95e0536a05a8c08226,2019/9/17 16:38,openMenu,20eebaa0b3c79bf6cdfa3f36cfb92d70,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/17 16:38,41e3a1b575c20e95e0536a05a8c08226
c1f0610081f54fce8b8e990d6ef122a2,8c3dc772a1ad40ae966a588c56a723cb,2019/9/17 17:28,login,,1,127.0.0.1,,2019/9/17 17:28,
ed38187c1a2d4ad6ac0b3b77864c95cf,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 9:41,openMenu,dd3225cf454a7ac5cb3becc59196a3ef,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 9:41,41e3a1b575c20e95e0536a05a8c08226
21b6f918478f44a0af20bdbf39231e1e,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 9:51,addWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 9:51,41e3a1b575c20e95e0536a05a8c08226
c1153fabe94f4f23b6d859018f8c1e92,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 9:51,delete,7d6ee9a4435a1d02fc6097be2c63ea72,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 9:51,41e3a1b575c20e95e0536a05a8c08226
8f59f692d8654944a2453b62ee10f7ff,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 9:52,login,,1,10.10.20.58,,2019/9/20 9:52,
1bca1b030bdf48aa9d1a07fe8c59770f,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 9:55,openMenu,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 9:55,41e3a1b575c20e95e0536a05a8c08226
77f0df81dd92409f963e91f33b469ced,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 9:59,editWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 9:59,41e3a1b575c20e95e0536a05a8c08226
3f283524d094440ebaa1c47c7f7cc99f,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 9:59,openMenu,e48c28ec11d116ed916a7e512d2e01af,1,10.10.20.58,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 9:59,8c3dc772a1ad40ae966a588c56a723cb
dbbd79f5d15d4e2e840541f3cbeef355,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 9:59,openMenu,e48c28ec11d116ed916a7e512d2e01af,1,10.10.20.58,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 9:59,8c3dc772a1ad40ae966a588c56a723cb
122b31c64da3428e88c4491f16dd9d29,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 9:59,openMenu,e48c28ec11d116ed916a7e512d2e01af,1,10.10.20.58,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 9:59,8c3dc772a1ad40ae966a588c56a723cb
cc0dba714bb9458c9d85aba6179a5a87,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:09,addWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:09,41e3a1b575c20e95e0536a05a8c08226
d0cfad066e014442b756b52f113525af,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:09,addWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:09,41e3a1b575c20e95e0536a05a8c08226
00dcd40a92a849d78b2f1e281d97a988,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:09,addWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:09,41e3a1b575c20e95e0536a05a8c08226
734d76becc314d4cb7f59ba7b9b2a1a1,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:09,addWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:09,41e3a1b575c20e95e0536a05a8c08226
868722e7aab84491a9527557a180dbef,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:09,addWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:09,41e3a1b575c20e95e0536a05a8c08226
40f4fbcc522345baad7f4fcf2d426121,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:09,addWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:09,41e3a1b575c20e95e0536a05a8c08226
dcd996701d05412983686a3c0a105475,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:09,addWindow,3af75ec64d48d94efa16acfc25b3c337,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:09,41e3a1b575c20e95e0536a05a8c08226
f4a06150136b4f0290f0bdeba2c8d72c,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:27,openMenu,7d6ee9a4435a1d02fc6097be2c63ea72,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:27,41e3a1b575c20e95e0536a05a8c08226
7c69de44fa4c438ab8a5dfaa1eb29d1f,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:28,addWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:28,41e3a1b575c20e95e0536a05a8c08226
055f0f768a8b45e99fab274bf1adc6cf,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:28,addWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:28,41e3a1b575c20e95e0536a05a8c08226
640fb86333b445a1a92a82214cb98532,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:29,addWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:29,41e3a1b575c20e95e0536a05a8c08226
436db60677b744eea592ed67acd03489,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:26,editWindow,85708de0d85c386d5c816d474b7975fa,1,10.10.20.54,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:26,41e3a1b575c20e95e0536a05a8c08226
b5972c4afaab466c8c8a3a9b69b4f462,dd8fa2627f2e45d5b8cb5052ee3813cd,2019/9/20 10:26,editWindow,,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:26,dd8fa2627f2e45d5b8cb5052ee3813cd
50806c52870b47dda01d3eb17dda566c,dd8fa2627f2e45d5b8cb5052ee3813cd,2019/9/20 10:26,logOut,,1,10.10.20.54,,2019/9/20 10:26,
3a5ad6883b904d2fb520a0d296b8ed7e,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:26,login,,1,10.10.20.54,,2019/9/20 10:26,
1697b31dc03d45159718c18ca63c38e6,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:29,openMenu,e48c28ec11d116ed916a7e512d2e01af,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:29,8c3dc772a1ad40ae966a588c56a723cb
9fa1a3285a3443d283341f827dbb6c9c,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:37,openMenu,e48c28ec11d116ed916a7e512d2e01af,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:37,8c3dc772a1ad40ae966a588c56a723cb
76cd7696ff9640c599cb0c3f74d9a31b,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:47,openMenu,77e37b2a722ef1fa8d2976b62cd4d46c,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:47,8c3dc772a1ad40ae966a588c56a723cb
6e62d9f4ee304908b1bf3e246dc5c68a,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:47,openMenu,77e37b2a722ef1fa8d2976b62cd4d46c,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:47,8c3dc772a1ad40ae966a588c56a723cb
8351ee814f744ed1bb7b1f5e5d5562a8,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:48,openMenu,07f27721c1ee0d1ee699225f779ae96f,1,10.10.20.26,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:48,8c3dc772a1ad40ae966a588c56a723cb
ad6d38f5fbf34b3b884f7518451cb520,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:48,openMenu,2581f90e2d05a29741a3cab1111166a8,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:48,8c3dc772a1ad40ae966a588c56a723cb
51df1e6813294fcba171061946addf7f,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:49,openMenu,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:49,8c3dc772a1ad40ae966a588c56a723cb
0bc164693ba447c584d307a83e821faf,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:50,openMenu,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:50,8c3dc772a1ad40ae966a588c56a723cb
8a9857c5b7754ce6be754e50f733c846,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:50,logOut,,1,10.10.20.54,,2019/9/20 10:50,
8eb5a36ad13e4e0f9ccce8758deb5eab,dd8fa2627f2e45d5b8cb5052ee3813cd,2019/9/20 10:50,login,,1,10.10.20.54,,2019/9/20 10:50,
e1df9645bc81434fa24b0b553934380d,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:46,openMenu,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:46,8c3dc772a1ad40ae966a588c56a723cb
b7542ed3c428450b8350ddea3d48ea3c,dd8fa2627f2e45d5b8cb5052ee3813cd,2019/9/20 10:51,addWindow,,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:51,dd8fa2627f2e45d5b8cb5052ee3813cd
412d0e85f6064d598f2d244f068a9939,dd8fa2627f2e45d5b8cb5052ee3813cd,2019/9/20 10:51,logOut,,1,10.10.20.54,,2019/9/20 10:51,
1c1eed93d4d74512a9dc71eefaf14781,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:51,login,,1,10.10.20.54,,2019/9/20 10:51,
cc7d39a907ca406db1b490ae2cd150f5,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:51,openMenu,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:51,8c3dc772a1ad40ae966a588c56a723cb
d63dc522b3084f4194dd74ead5d5214c,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:52,openMenu,e48c28ec11d116ed916a7e512d2e01af,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:52,8c3dc772a1ad40ae966a588c56a723cb
3c841b43b23b4948a4679f7109b80a0b,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:53,openMenu,e48c28ec11d116ed916a7e512d2e01af,1,10.10.20.26,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:53,8c3dc772a1ad40ae966a588c56a723cb
23de39c0e6f64c66bc975043825bd008,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:53,openMenu,4d96fb3d8092192d19c9bc1ab7ae4747,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:53,8c3dc772a1ad40ae966a588c56a723cb
62d6f467a3d94e95b78e34adab10df19,8c3dc772a1ad40ae966a588c56a723cb,2019/9/20 10:53,openMenu,07f27721c1ee0d1ee699225f779ae96f,1,10.10.20.54,d3e20a13b59241d0b40dee7ac60d86d7,2019/9/20 10:53,8c3dc772a1ad40ae966a588c56a723cb
7f765175a99b42cdbb87b81dfa3a8a9c,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:54,login,,1,10.10.20.21,,2019/9/20 10:54,
351d350a4dd54312a6950c2becc2463b,41e3a1b575c20e95e0536a05a8c08226,2019/9/20 10:59,editWindow,7d6ee9a4435a1d02fc6097be2c63ea72,1,127.0.0.1,d96b2a185e504a269e52f54131c03c9b,2019/9/20 10:59,41e3a1b575c20e95e0536a05a8c08226
